STU_ID,X1SEX,X1SCIEFF,X1MTHEFF,X1SES,P2REPEATGK,P2REPEATG1,P2REPEATG2,P2REPEATG3,P2REPEATG4,P2REPEATG5,P2REPEATG6,P2REPEATG7,P2REPEATG8,P2REPEATG9,P2REPEATG10,X1TXMTH,X2MEFFORT,X2SEFFORT,X3HSCOMPSTAT
10239,2,-1.2,-0.17,-0.5089,0,0,0,0,0,0,0,0,0,0,0,1.3224,-0.13,-0.14,1
10240,1,0.25,0.1,-0.1403,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.08,-7,-7,1
10241,1,-0.17,-0.29,0.8973,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2485,-0.8,-1.48,1
10242,2,-0.48,-0.56,-0.401,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.427,-8,-8,5
10246,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5
10247,1,1.83,0.1,-0.2066,0,0,0,0,0,0,0,0,0,0,0,0.559,0.54,0.46,1
10248,2,0.25,-0.83,-1.0134,0,0,0,0,0,0,0,0,0,0,0,0.8405,1.18,1.1,1
10249,1,-7,1.62,0.7983,0,0,0,0,0,0,0,0,0,0,0,1.1611,-1.13,-1.48,1
10250,1,0.25,0.1,0.1271,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1096,-0.8,-9,5
10251,2,-0.17,1.62,-0.0643,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4592,1.18,-1.15,1
10252,2,1.1,0.95,0.6195,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4062,-0.12,-0.8,1
10253,1,-7,1.34,1.2556,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0228,-7,-7,1
10254,2,0.25,0.1,0.6675,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8675,-1.8,1.1,1
10256,2,-1.63,0.1,0.4329,0,0,0,0,0,0,0,0,0,0,0,-0.2721,0.23,-7,1
10257,2,-0.16,1.62,0.5718,0,0,0,0,0,0,0,0,0,0,0,0.564,1.18,-9,1
10258,1,-1.33,0.1,0.0027,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2209,-1.48,-7,1
10259,2,1.1,0.95,0.0839,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6122,-8,-8,1
10260,2,-0.16,0.95,1.0476,0,0,0,0,0,0,0,0,0,0,0,1.2244,0.21,-0.16,1
10261,2,0.25,-7,-0.1181,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1604,-7,-7,1
10263,1,-7,-0.61,-1.2992,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6423,-0.78,0.77,1
10264,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,0.47,1
10265,2,-7,-0.58,-0.0714,0,0,0,0,0,0,0,0,0,0,0,-0.201,-7,-7,1
10266,2,0.25,1.62,1.6415,0,0,0,0,0,0,0,0,0,0,0,0.9481,0.87,0.8,1
10267,1,-7,0.1,-0.317,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.3894,-7,-7,1
10268,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-7,4
10270,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-1.77,-9,1
10271,2,-1.33,-1.2,1.6922,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2978,-8,-8,5
10272,1,-1.33,0.53,1.0189,0,0,0,0,0,0,0,0,0,0,0,0.8873,0.52,-0.18,1
10273,1,-2.91,-7,1.3209,0,0,0,0,0,0,0,0,0,0,0,-1.8472,-1.8,-3.08,1
10274,2,0.25,-7,0.3842,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3053,1.18,-7,1
10275,1,-0.89,-0.17,0.0885,0,0,0,0,0,0,0,0,0,0,0,-1.393,0.54,-0.17,1
10277,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.85,1.1,1
10278,1,-0.17,-0.56,-0.6849,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.378,-1.77,0.1,4
10280,1,0.56,-7,1.4259,0,0,0,0,0,0,0,0,0,0,0,1.3266,1.18,1.1,1
10281,2,-1.63,-0.56,-1.1012,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.81,1.18,0.79,1
10282,2,0.25,0.1,0.3877,0,0,0,0,0,0,0,0,0,0,0,-0.9795,0.52,-1.82,1
10283,2,1.1,1.62,0.3474,0,0,0,0,0,0,0,0,0,0,0,1.2828,0.85,1.1,1
10284,2,0.25,-0.58,-0.6014,0,0,0,0,0,0,0,0,0,0,0,1.1089,0.21,1.1,1
10285,1,1.83,1.21,-0.2233,0,0,0,0,0,0,0,0,0,0,0,0.6257,-0.47,-0.5,1
10286,1,-7,0.51,1.1463,0,0,0,0,0,0,0,0,0,0,0,2.0248,-0.14,0.48,1
10287,2,0.69,0.38,-0.1576,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1096,-2.45,-2.75,1
10288,2,-7,-7,-0.7426,0,0,0,0,0,0,0,0,0,0,0,0.2543,1.18,1.1,1
10290,2,1.53,1.62,1.0467,0,0,0,0,0,0,0,0,0,0,0,1.4023,1.18,1.1,1
10291,2,-1.02,0.1,0.4976,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2333,-8,-8,5
10293,1,-9,1.62,0.2201,0,0,1,0,0,0,0,0,0,0,0,-0.394,-7,-7,5
10294,1,0.69,1.62,0.5518,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3132,0.17,-0.49,1
10297,2,-1.33,0.1,1.0708,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3508,0.85,1.1,1
10298,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-9,1.1,1
10299,2,-1.33,-0.29,-0.452,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.2296,-0.2,-7,1
10300,2,-1.02,-1.41,-0.6231,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5035,-7,-7,1
10301,1,-1.33,-0.58,0.257,0,0,0,0,0,0,0,0,0,1,0,-1.2801,-2.14,-7,4
10302,1,-0.16,-1.02,0.1653,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6401,1.18,0.76,1
10303,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.77,0.46,1
10304,1,0.25,0.1,1.0639,0,0,0,0,0,0,0,0,0,-4,-4,-0.6964,1.18,1.1,1
10305,2,-1.33,-0.17,-1.0282,0,0,0,0,0,0,0,0,0,0,0,0.4645,-0.14,-0.19,1
10306,2,-1.63,-1.68,-1.4015,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0606,-8,-8,1
10307,1,-1.33,-1.68,-0.56,0,0,0,0,0,0,0,0,0,0,0,-0.7278,-7,-7,3
10308,1,-1.21,0.38,-0.4475,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.4522,-1.44,-1.77,3
10309,2,-7,-1.14,-0.056,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.351,-7,-7,1
10310,2,-9,-9,-0.3751,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9137,-8,-8,1
10311,1,1.83,1.62,0.4073,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0566,0.54,-0.5,1
10312,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-0.44,-0.15,1
10314,2,0.69,-0.17,-0.755,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0591,0.48,-0.83,1
10315,1,-7,-0.34,0.4571,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.118,-0.14,0.13,1
10316,2,0.67,0.51,1.0407,0,0,0,0,0,0,0,0,0,0,0,0.7998,0.87,0.48,1
10317,1,-0.59,1.21,0.7185,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.0096,0.54,-1.44,1
10318,1,1.1,1.62,-0.1639,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2875,-7,0.77,1
10320,2,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,1.18,0.79,1
10321,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.85,-0.19,1
10322,1,-0.59,-0.58,1.4893,0,0,0,0,0,0,0,0,0,0,0,0.2894,0.54,1.1,1
10323,2,-1.33,0.1,-0.2213,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.6062,0.87,0.8,1
10324,2,0.25,-0.29,0.7921,0,0,0,0,0,0,0,0,0,0,0,0.1075,-0.47,-7,1
10325,1,-0.48,1.62,-0.4129,0,0,0,0,0,0,0,0,0,0,0,1.1937,-0.47,1.1,1
10326,2,1.12,1.62,2.007,0,0,0,0,0,0,0,0,0,0,0,2.3401,-0.12,0.48,1
10327,1,0.25,0.1,-0.8061,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.4713,-7,-0.17,1
10328,2,-1.33,0.12,2.5308,0,0,0,0,0,0,0,0,0,0,0,-1.7542,1.18,1.1,4
10329,2,-7,-0.58,0.3692,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3129,0.54,-7,1
10330,1,1.53,0.1,-0.4794,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3184,-0.16,0.46,1
10331,2,-0.9,-0.17,0.3282,0,0,0,0,0,0,0,0,0,0,0,0.7744,0.85,0.15,1
10332,1,-0.05,1.62,0.6766,0,0,0,0,0,0,0,0,0,0,0,0.4225,-0.77,0.77,1
10333,2,-7,-7,-1.5119,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.1968,-8,-8,4
10334,2,1.42,-0.34,0.4939,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1063,0.87,0.47,1
10335,2,-1.33,0.55,-0.3335,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9113,1.18,0.44,1
10336,1,-0.89,0.1,0.0885,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7594,0.52,0.79,1
10338,1,0.25,-0.61,-0.0176,0,0,0,0,0,0,0,0,0,0,0,0.8161,0.17,-7,1
10339,1,-0.18,0.1,-0.3118,0,0,0,0,0,0,0,0,0,0,0,0.0398,0.52,1.1,1
10340,1,1,-0.56,0.4099,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3058,0.85,1.1,1
10341,1,-1.33,1.62,-1.1739,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5332,-7,-1.18,5
10342,1,-7,-7,0.5563,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.3154,0.52,-1.14,1
10343,1,-0.61,0.51,-0.8471,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.3072,-8,-8,1
10344,2,-0.48,-0.17,0.0502,0,0,0,0,0,0,0,0,0,0,0,0.3826,1.18,-7,1
10345,1,-1.02,-7,1.6564,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.7897,-8,-8,5
10346,1,0.69,-0.17,0.1658,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.52,1.1,1
10347,1,-0.48,-0.56,-0.2206,0,0,0,0,0,0,0,0,0,-4,-4,-0.2492,-3.75,-7,1
10348,1,-0.9,-0.61,1.1228,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0972,1.18,1.1,1
10349,1,-0.61,-1.05,-0.9147,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.5876,-8,-8,5
10350,2,-0.89,-1.41,-0.5231,0,0,0,0,0,0,0,0,0,0,0,0.2373,0.21,-0.46,1
10351,1,0.25,0.51,0.1757,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.7322,-8,-8,4
10352,2,-1.21,0.1,0.1491,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1231,-0.14,-1.78,1
10353,2,-0.17,0.1,-1.1012,1,0,0,0,0,0,0,0,0,0,0,-0.724,1.18,-7,1
10354,1,-0.05,0.1,-0.2903,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4209,0.17,0.79,1
10355,1,0.25,-7,2.0667,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1886,1.18,1.1,1
10356,2,-1.33,-1.41,0.0374,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2415,-1.1,-1.48,1
10357,1,-0.59,-1.41,0.2551,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.5568,-0.47,0.14,1
10359,1,1.83,0.1,-0.3342,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8356,0.52,-7,1
10360,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.54,1.1,1
10361,1,-0.05,0.1,-0.4024,0,0,0,0,0,0,0,0,0,0,0,0.6934,0.83,0.77,1
10362,2,-1.34,-1.41,-0.6665,0,0,0,0,0,0,0,0,0,0,0,-0.311,-2.8,-3.11,4
10363,1,0.25,-0.97,2.3852,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9504,-1.77,-1.13,1
10364,2,1.1,0.16,-0.1942,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1674,1.18,1.1,1
10365,1,-1.33,-0.75,1.3874,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1959,-1.15,-0.52,1
10366,2,-0.75,-1.7,-0.6411,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0632,-0.47,0.79,1
10367,1,0.25,1.62,-0.3113,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6421,-1.15,-2.47,1
10368,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,-0.14,-0.19,1
10369,1,1.53,0.55,0.2011,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.093,-7,1.1,1
10372,1,0.69,1.62,2.4948,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.9257,-8,-8,1
10373,1,-0.05,0.95,0.5303,0,0,0,0,0,0,0,0,0,0,0,1.5678,0.85,0.79,1
10374,1,-7,0.1,-0.5983,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.23,-7,1.1,1
10375,1,-0.05,-0.17,0.6088,0,0,0,0,0,0,0,0,0,0,0,-0.2099,0.21,0.76,1
10376,1,1.12,0.1,1.3761,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.3702,-2.44,0.13,1
10377,1,-0.17,-0.56,-0.601,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.7712,-8,-8,4
10378,2,-7,-0.58,-0.8871,0,0,0,0,1,0,0,0,0,0,0,-0.1937,-7,0.76,1
10379,2,0.25,0.1,1.0802,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0632,1.18,0.47,1
10380,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.54,0.13,1
10381,1,-0.05,-1.41,-0.8968,0,0,0,0,0,0,0,0,0,0,0,-0.7928,-7,-7,2
10383,1,0.68,0.9,1.0162,0,0,0,0,0,0,0,0,0,0,0,2.3815,-0.55,-2.23,1
10384,2,-7,0.1,-1.2098,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1785,0.54,0.76,1
10385,1,-0.16,-0.29,1.1209,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.3983,0.17,-1.18,1
10386,2,-0.05,-0.58,1.3874,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1364,-1.15,-0.18,1
10387,2,-7,-7,0.1757,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2877,0.85,-0.45,1
10388,1,-0.48,-1.41,-0.5465,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.755,-8,-8,5
10389,2,1.12,1.62,1.1247,0,0,0,0,0,0,0,0,0,0,0,1.0909,-8,-8,1
10390,1,0.25,0.77,1.5402,0,0,0,0,0,0,0,0,0,0,0,1.077,1.18,1.1,1
10391,1,0.8,1.62,-0.8371,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.4679,-0.1,-2.48,5
10392,2,0.25,1.62,1.0439,0,0,0,0,0,0,0,0,0,0,0,1.0361,-0.51,1.1,1
10393,2,-0.16,-0.58,1.6071,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0744,0.54,0.8,1
10394,1,1.83,1.62,1.0698,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4055,0.21,0.15,1
10395,2,-9,0.95,0.0131,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9666,-0.73,-7,1
10396,2,1.83,1.34,0.5109,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.9179,-7,1.1,1
10397,1,0.36,1.07,0.9828,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.5759,0.87,-7,1
10398,1,-7,-7,0.0147,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.1961,-7,-0.51,1
10399,2,-2.06,-1.36,-0.0227,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.0316,-9,-7,1
10400,1,1.83,0.95,0.7403,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.4647,0.87,0.8,1
10401,2,-7,-7,-0.324,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0191,-1.46,-1.48,1
10402,1,-2.91,1.07,0.8577,0,0,0,0,0,0,0,0,0,0,0,0.4366,-1.46,-1.44,1
10403,1,0.25,0.1,-0.4522,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4481,-7,0.13,1
10404,1,-0.05,1.62,0.9735,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.2299,-0.1,0.8,1
10405,1,0.25,0.1,-0.0993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3547,-8,-8,4
10406,2,-0.91,-1,0.3213,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0046,-7,-1.48,3
10408,1,-0.05,-0.17,-0.3594,0,0,0,0,0,0,0,0,0,0,0,-0.1506,0.85,1.1,1
10409,1,0.68,0.51,1.3204,0,0,0,0,0,0,0,0,0,0,0,0.4204,-1.48,0.44,1
10410,2,-1.33,-2.92,0.0153,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6822,-1.43,0.13,1
10411,2,-0.46,0.1,1.0151,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.6247,0.55,-0.13,1
10412,1,-0.78,0.55,-0.7606,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.2626,1.18,-7,1
10413,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-1.07,-7,1
10414,2,0.25,0.1,0.3765,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.4273,0.87,-0.48,1
10415,2,-2.91,1.62,-0.5439,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.1204,0.48,-7,1
10416,2,-7,-7,-0.4455,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.2422,-1.11,-1.15,3
10417,1,1.83,1.62,1.2036,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.208,-7,1.1,1
10418,1,-9,-0.61,-0.1342,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5477,-8,-8,5
10419,2,1.83,1.62,0.9661,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.9063,-8,-8,1
10421,2,-7,-7,-0.5656,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.1546,-8,-8,5
10422,1,0.67,-9,0.2344,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.3181,-1.52,-7,5
10423,1,-9,-9,0.7237,0,0,0,0,0,0,0,0,0,0,0,-1.0232,-7,-7,1
10424,1,0.25,0.1,-0.6931,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5591,-7,-9,3
10425,1,0.25,1.62,0.3094,0,0,0,0,0,0,0,0,0,0,0,0.4871,1.18,1.1,1
10426,1,-7,-0.17,-0.0306,1,0,0,0,0,0,0,0,0,0,0,-1.3583,-7,-1.48,1
10427,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,0.54,-0.83,1
10428,2,-7,-7,-0.1121,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.6449,-8,-8,5
10429,2,-0.49,0.49,-0.8914,0,0,0,0,0,0,0,0,0,0,0,0.5093,0.85,1.1,1
10430,2,-0.16,0.1,0.6725,0,0,0,0,0,0,0,0,0,0,0,-0.075,0.54,-0.49,1
10431,2,-7,-0.85,-0.43,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.8415,1.18,1.1,1
10432,1,-7,-7,-0.5845,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.7767,0.17,0.17,5
10433,2,-1.33,-1.41,-0.0817,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.8979,-0.8,-7,5
10434,2,-0.46,0.1,0.1751,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0879,-0.49,0.14,1
10435,1,1.83,0.95,-0.3755,0,0,0,0,0,0,0,0,0,0,0,-1.9896,0.52,0.79,1
10436,2,-0.05,-0.88,0.494,0,0,0,0,0,0,0,0,0,0,0,-0.3071,0.87,1.1,1
10437,1,-0.17,0.1,1.6709,0,0,0,0,0,0,0,0,0,0,0,0.9829,0.85,0.79,1
10438,1,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,-8,0.87,-0.47,1
10439,1,-7,-2.92,-0.43,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.3627,-9,-9,1
10440,1,-7,-1.39,0.2028,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.0305,-8,-8,1
10441,1,-0.59,1.62,0.1538,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.0089,0.13,-0.78,1
10442,2,0.25,-0.17,-1.2698,0,0,0,0,0,0,0,0,0,0,0,-1.1295,-1.13,-0.83,1
10443,2,-1.33,0.1,1.5335,0,0,0,0,0,0,0,0,0,0,0,1.6612,0.54,1.1,1
10444,1,-0.17,-0.61,-0.4907,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.2846,0.85,1.1,1
10445,2,1.83,1.62,0.6538,0,0,0,0,0,0,0,0,0,0,0,0.895,0.52,1.1,1
10446,2,-7,-1.41,-0.8685,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6878,0.54,-7,1
10447,1,-0.46,-0.58,-0.8993,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.5423,0.85,0.79,1
10448,1,-7,0.1,0.4745,0,0,0,0,0,0,0,0,0,0,0,1.5165,1.18,1.1,1
10449,1,-7,0.55,1.567,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.693,-1.45,-7,1
10450,1,0.25,0.1,-0.9992,0,0,0,0,0,0,0,0,0,-4,-4,0.238,1.18,0.79,1
10451,2,-0.9,0.55,-1.0941,0,0,0,0,0,0,0,0,0,0,0,-0.3908,0.87,-0.16,1
10452,1,0.56,0.1,-0.3332,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0647,-0.78,-0.51,1
10453,1,-7,-7,0.4963,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.8319,-8,-8,5
10454,1,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-1.49,0.43,1
10456,1,1.53,1.34,-0.4129,0,0,0,0,0,0,0,0,0,0,0,1.327,1.18,1.1,1
10457,2,1.83,0.1,0.7665,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.1065,-0.5,-3.13,1
10458,2,1.83,-0.58,-0.0296,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.0195,-1.1,-0.51,1
10459,1,-0.16,-2.92,0.0332,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-2.369,-7,-7,1
10460,2,-0.48,-1,-0.8132,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.259,0.54,0.14,1
10461,1,-7,-2.09,-0.1646,0,0,0,0,0,0,0,0,0,0,0,-0.4077,-0.77,-9,1
10463,2,-8,-8,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-7,-7,1
10464,2,0.25,0.1,0.0588,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7065,-8,-8,1
10465,1,-0.05,0.1,-0.8132,0,0,0,0,0,0,0,0,0,0,0,-1.8526,-1.11,-1.5,1
10466,2,0.25,0.1,-0.9262,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.5468,-1.47,0.8,2
10467,1,1.12,-0.91,-0.3706,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.7621,1.18,0.76,4
10468,2,-0.9,-7,-0.15,0,0,0,0,0,0,0,0,0,0,0,-0.1717,0.87,0.47,1
10469,1,-7,-0.29,-0.6905,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.3936,-0.45,-7,1
10471,1,-7,-0.34,-0.5005,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.771,-8,-8,1
10472,2,-1.33,-2.07,0.2313,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.6922,-8,-8,1
10473,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1.15,-0.87,5
10474,2,1.01,0.94,0.7433,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-0.9228,-0.12,-7,1
10475,1,0.25,0.1,0.6275,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,1.127,0.54,0.47,1
10476,1,0.25,0.1,-0.5354,0,0,0,0,0,0,0,0,0,0,0,-0.5665,0.85,-0.21,1
10477,1,-1.33,-9,-0.4232,1,0,0,0,0,0,0,0,0,0,0,-0.6442,-9,-9,1
10478,2,-0.16,-1.29,-1.1012,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-1.0658,-1.1,-7,2
10480,2,-0.17,-0.68,-0.7751,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1,-1.5317,-0.14,-7,1
10481,2,1,0.55,0.7785,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.3127,0.15,-0.2,1
10483,2,0.69,0.51,0.3681,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0.2743,0.19,0.47,1
10484,1,-0.05,-1.05,-0.0692,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-0.8402,-1.81,-0.19,1
