STU_ID,BYSTLANG,BYENGLSE,BYHOMLNG,BYSTLNG2,BYSES1,BYSES2,BYP50A,BYP50B,BYP50C,BYP50D,BYP50E,BYP50F,BYP50G,BYP50H,F2HSSTAT
106210,1,-9,1,4,-0.6,-0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
106211,1,0.331,1,4,-0.59,-0.51,-3,-3,-3,-3,-3,-3,-3,-3,1
106212,1,-9,1,4,-0.68,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
106213,1,-0.933,1,4,-0.94,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
107101,1,-9,1,4,-0.54,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
107102,1,-9,1,4,0.39,0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
107104,1,-0.149,1,4,-0.5,-0.4,-7,-7,-7,-7,-7,-7,-7,-7,1
107105,1,-9,1,4,-0.44,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
107106,1,-1.652,1,4,-0.59,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
107107,1,1.05,1,4,1.15,1.33,-3,-3,-3,-3,-3,-3,-3,-3,1
107108,1,-9,1,4,-0.02,-0.02,-4,-4,-4,-4,-4,-4,-4,-4,1
107109,1,0.378,1,4,-0.57,-0.57,0,1,0,0,0,1,0,1,1
107110,1,-0.933,1,4,0.13,-0.04,-3,-3,-3,-3,-3,-3,-3,-3,1
107111,1,0.846,1,4,-1.09,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,6
107112,1,1.596,1,4,-0.25,-0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
107113,1,-0.933,1,4,-0.37,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
107114,1,-0.933,1,4,-0.85,-0.68,-3,-3,-3,-3,-3,-3,-3,-3,1
107115,1,-0.933,1,4,-0.5,-0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
107116,0,-9,5,0,-0.08,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
107117,1,-9,1,4,0.63,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
107119,1,-9,1,4,0.51,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
107120,1,-2.009,1,4,-1.29,-1.18,-3,-3,-3,-3,-3,-3,-3,-3,9
107121,1,-9,1,4,0.6,0.51,-3,-3,-3,-3,-3,-3,-3,-3,1
107122,1,-9,1,4,-0.95,-0.84,-4,-4,-4,-4,-4,-4,-4,-4,1
107123,1,-9,1,4,0.27,0.02,-3,-3,-3,-3,-3,-3,-3,-3,1
107124,1,-9,1,4,0.37,0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
107125,1,0.331,1,4,0.38,-0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
107126,1,0.331,1,4,-0.94,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
107127,1,-9,1,4,-0.6,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
107128,1,0.331,1,4,0.31,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
107129,1,0.07,1,4,0.37,0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
107130,1,0.331,1,4,-0.23,-0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
107131,1,-2.197,1,4,-0.51,-0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
107132,1,-1.194,1,4,-0.77,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
107201,1,-9,1,4,-0.54,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
107202,1,1.596,1,4,-0.88,-0.79,1,0,0,0,0,0,0,0,1
107203,1,-1.748,1,4,-0.76,-0.89,1,1,0,0,0,0,0,0,9
107204,1,-0.933,1,4,-0.8,-0.69,1,0,0,0,0,0,0,0,9
107206,1,-9,1,4,0.31,0.35,1,0,0,0,0,0,0,0,1
107207,1,-0.933,1,4,0.01,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
107208,1,1.596,1,4,-0.18,-0.35,1,1,0,0,0,0,0,0,1
107209,1,1.596,1,4,0.92,0.83,1,1,0,0,0,0,0,0,1
107210,1,0.893,1,4,0,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
107211,1,0.331,1,4,-0.48,-0.64,1,0,0,0,0,0,0,0,1
107212,1,-2.009,1,4,-0.8,-0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
107213,1,0.331,1,4,-0.58,-0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
107215,1,-9,1,4,-0.58,-0.47,-3,-3,-3,-3,-3,-3,-3,-3,1
107216,1,-0.933,1,4,-0.36,-0.32,-4,-4,-4,-4,-4,-4,-4,-4,1
107217,1,-9,1,4,-0.84,-0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
107218,1,-0.475,1,4,-0.03,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,6
107219,1,-1.494,1,4,0.39,0.38,1,0,0,0,0,0,0,1,1
107220,1,-2.197,1,4,0.05,0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
107221,1,-0.68,1,4,-0.21,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
107222,1,-0.307,1,4,-0.25,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
107223,1,-0.641,1,4,0.58,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
107224,1,0.893,1,4,0.44,0.64,0,0,0,1,0,0,0,0,6
107225,1,-0.933,1,4,-0.21,-0.35,-3,-3,-3,-3,-3,-3,-3,-3,9
107226,1,-0.933,1,4,0.13,-0.3,-4,-4,-4,-4,-4,-4,-4,-4,1
107229,1,0.078,1,4,0.06,-0.04,1,0,0,0,0,0,0,0,1
107231,1,-9,1,4,0.62,0.52,-4,-4,-4,-4,-4,-4,-4,-4,1
107232,1,-2.009,1,4,-0.21,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
108101,1,-0.664,1,4,0.99,0.88,-3,-3,-3,-3,-3,-3,-3,-3,1
108103,1,1.115,1,4,1.39,1.57,-3,-3,-3,-3,-3,-3,-3,-3,1
108105,0,0.585,5,2,1.28,1.44,-3,-3,-3,-3,-3,-3,-3,-3,1
108106,0,-1.636,3,1,1.36,1.28,-3,-3,-3,-3,-3,-3,-3,-3,1
108107,0,-9,5,2,1.48,1.6,-3,-3,-3,-3,-3,-3,-3,-3,1
108109,1,-0.23,1,4,0.72,0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
108110,1,-0.015,1,4,1.46,1.64,-3,-3,-3,-3,-3,-3,-3,-3,1
108111,1,-1.74,1,4,1.19,1.35,-3,-3,-3,-3,-3,-3,-3,-3,1
108115,1,-0.933,1,4,0.76,0.61,1,0,0,0,0,0,0,0,1
108117,1,1.407,1,4,0.45,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
108120,1,0.07,1,4,0.68,0.43,-3,-3,-3,-3,-3,-3,-3,-3,1
108122,1,0.143,1,4,1.29,1.31,-3,-3,-3,-3,-3,-3,-3,-3,1
108125,0,-0.933,5,2,1.09,0.97,-3,-3,-3,-3,-3,-3,-3,-3,1
108126,0,-0.933,5,1,1.27,1.38,-3,-3,-3,-3,-3,-3,-3,-3,1
108127,1,0.039,1,4,0.35,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
108128,1,0.52,1,4,1.45,1.48,-3,-3,-3,-3,-3,-3,-3,-3,1
108129,1,1.596,1,4,1.52,1.56,-3,-3,-3,-3,-3,-3,-3,-3,1
108201,1,-1.122,1,4,0.51,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
108203,1,0.331,1,4,0.36,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
108204,1,-9,1,4,-0.18,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
108205,0,-9,5,1,0.35,0.39,-3,-3,-3,-3,-3,-3,-3,-3,1
108206,1,-9,1,4,0.11,0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
108207,1,1.219,1,4,-1.08,-0.99,-3,-3,-3,-3,-3,-3,-3,-3,1
108208,1,-0.183,1,4,0.49,0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
108209,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
108210,1,-9,1,4,-0.08,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
108211,1,-9,1,4,-0.19,-0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
108212,1,0.078,1,4,0.47,0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
108214,1,-2.197,1,4,-0.74,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,9
108216,1,-2.197,1,4,0.77,0.96,-3,-3,-3,-3,-3,-3,-3,-3,1
108217,1,-9,1,4,0.35,0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
108220,1,-9,1,4,-0.32,-0.09,1,0,1,0,0,0,0,0,1
108221,1,-0.41,1,4,0.1,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
108222,1,0.592,1,4,0.67,0.8,-3,-3,-3,-3,-3,-3,-3,-3,1
108223,1,-2.009,1,4,-0.27,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
108225,1,-9,1,4,0.48,0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
108226,1,-0.933,1,4,0.58,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
108227,1,0.078,1,4,0.45,0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
108228,1,0.331,1,4,0.83,0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
108229,1,-0.933,1,4,-0.5,-0.63,-3,-3,-3,-3,-3,-3,-3,-3,1
108230,1,-2.197,1,4,0.24,0.23,-3,-3,-3,-3,-3,-3,-3,-3,6
109102,1,-0.933,1,4,-0.43,-0.44,-4,-4,-4,-4,-4,-4,-4,-4,1
109103,1,0.062,1,4,1.09,0.97,-3,-3,-3,-3,-3,-3,-3,-3,1
109104,1,-9,1,4,0.68,0.62,-3,-3,-3,-3,-3,-3,-3,-3,1
109105,1,-0.933,1,4,0.31,0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
109106,1,-0.933,1,4,-0.13,-0.02,1,0,0,1,0,0,0,0,10
109107,0,-9,5,1,-0.11,-0.01,1,0,0,0,0,0,0,0,1
109108,1,1.596,1,4,-0.08,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
109109,1,-0.933,1,4,0.91,0.8,-3,-3,-3,-3,-3,-3,-3,-3,1
109110,1,1.146,1,4,0.12,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
109111,0,-0.933,5,2,-0.91,-0.83,-3,-3,-3,-3,-3,-3,-3,-3,10
109112,1,-0.126,1,4,0.93,0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
109113,1,0.331,1,4,-0.12,0,-3,-3,-3,-3,-3,-3,-3,-3,1
109114,1,-0.641,1,4,-0.33,-0.35,-3,-3,-3,-3,-3,-3,-3,-3,1
109115,1,-0.933,1,4,0.19,0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
109116,1,-9,1,4,0.67,0.78,-4,-4,-4,-4,-4,-4,-4,-4,1
109117,0,-0.372,5,2,0.85,1.01,-3,-3,-3,-3,-3,-3,-3,-3,1
109118,1,0.12,1,4,0.55,0.12,1,0,0,0,0,0,0,0,1
109119,1,0.039,1,4,0.72,0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
109120,1,-1.944,1,4,0.29,-0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
109121,0,-9,6,2,0.64,0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
109122,1,0.412,1,4,-0.25,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
109123,1,0.062,1,4,0.29,0.05,1,0,0,1,0,0,0,1,1
109124,1,-0.126,1,4,1.04,1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
109125,0,1.407,5,2,-0.61,-0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
109126,1,0.282,1,4,0.9,0.94,1,0,0,0,0,0,0,0,1
109127,1,0.52,1,4,0.59,0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
109128,1,0.135,1,4,-0.66,-0.79,-3,-3,-3,-3,-3,-3,-3,-3,1
109161,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
109201,1,-2.197,1,4,0.65,0.42,-4,-4,-4,-4,-4,-4,-4,-4,8
109202,1,0.032,1,4,0.13,-0.1,-3,-3,-3,-3,-3,-3,-3,-3,1
109204,1,-0.664,1,4,1.13,1.15,-3,-3,-3,-3,-3,-3,-3,-3,1
109205,1,0.893,1,4,0.03,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
109206,-8,-8,-8,4,-8,-8,1,1,1,0,1,0,1,1,1
109208,1,-0.475,1,4,0.13,0.27,-3,-3,-3,-3,-3,-3,-3,-3,1
109210,1,0.331,1,4,0.11,-0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
109211,1,-0.387,1,4,0.58,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
109212,1,-0.118,1,4,0.91,1.04,-3,-3,-3,-3,-3,-3,-3,-3,1
109213,1,-0.372,1,4,0.43,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
109214,1,0.07,1,4,0.53,0.62,-3,-3,-3,-3,-3,-3,-3,-3,1
109215,1,-0.933,1,4,0.27,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
109216,1,-9,1,4,0.01,0.02,-3,-3,-3,-3,-3,-3,-3,-3,1
109217,1,0.143,1,4,0.93,1.04,-4,-4,-4,-4,-4,-4,-4,-4,1
109218,1,1.081,1,4,-0.41,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
109220,1,-9,1,4,1.24,1.42,-3,-3,-3,-3,-3,-3,-3,-3,1
109221,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
109222,1,0.623,1,4,1.3,1.48,-3,-3,-3,-3,-3,-3,-3,-3,1
109223,1,-1.936,1,4,0.27,0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
109224,1,-1.383,1,4,-0.03,-0.46,-3,-3,-3,-3,-3,-3,-3,-3,1
109225,1,0.039,1,4,-0.35,-0.78,-3,-3,-3,-3,-3,-3,-3,-3,1
109226,1,-1.225,1,4,0.25,0,-3,-3,-3,-3,-3,-3,-3,-3,1
109227,1,-0.641,1,4,-0.52,-0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
109230,1,-1.225,1,4,0.67,0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
109231,1,-9,1,4,0.41,0.6,1,0,0,0,0,0,0,0,1
109232,1,-1.448,1,4,-0.01,-0.16,1,1,0,0,0,0,0,0,1
110101,1,0.331,1,4,-0.13,-0.01,-4,-4,-4,-4,-4,-4,-4,-4,1
110102,1,-0.372,1,4,0.17,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
110103,1,0.07,1,4,-1.09,-0.95,-3,-3,-3,-3,-3,-3,-3,-3,1
110104,1,1.596,1,4,-0.24,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
110105,1,-0.475,1,4,0.3,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
110106,1,0.331,1,4,0.99,1.03,-4,-4,-4,-4,-4,-4,-4,-4,1
110107,0,0.078,5,2,-0.07,-0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
110108,1,0.143,1,4,0.94,0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
110109,0,0.331,5,2,-0.4,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
110111,1,-2.197,1,4,-0.83,-0.96,-3,-3,-3,-3,-3,-3,-3,-3,6
110114,1,-0.933,1,4,-0.16,-0.16,-4,-4,-4,-4,-4,-4,-4,-4,1
110116,1,0.877,1,4,0.71,0.81,-3,-3,-3,-3,-3,-3,-3,-3,1
110117,1,-0.483,1,4,-0.46,-0.44,-3,-3,-3,-3,-3,-3,-3,-3,1
110118,1,-0.933,1,4,0.14,0.3,-3,-3,-3,-3,-3,-3,-3,-3,1
110119,1,-1.194,1,4,0.18,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
110120,1,1.596,1,4,0.53,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
110122,1,-0.641,1,4,1.04,1.08,-7,-7,-7,-7,-7,-7,-7,-7,1
110123,1,1.596,1,4,-0.31,-0.47,-3,-3,-3,-3,-3,-3,-3,-3,1
110124,1,1.596,1,4,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
110125,1,-0.933,1,4,-0.48,-0.63,-4,-4,-4,-4,-4,-4,-4,-4,6
110126,1,-0.491,1,4,-0.48,-0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
110127,1,0.812,1,4,1.11,1.15,-3,-3,-3,-3,-3,-3,-3,-3,1
110128,1,0.396,1,4,-0.32,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,9
110129,1,0.331,1,4,0.22,0.21,-4,-4,-4,-4,-4,-4,-4,-4,1
110130,1,0.52,1,4,0.66,0.41,-4,-4,-4,-4,-4,-4,-4,-4,1
110201,0,1.596,6,2,0.67,0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
110202,1,-2.197,1,4,-0.02,-0.02,-3,-3,-3,-3,-3,-3,-3,-3,1
110203,1,-0.933,1,4,-0.67,-0.58,-3,-3,-3,-3,-3,-3,-3,-3,1
110204,0,0.331,5,2,1.06,1.24,-3,-3,-3,-3,-3,-3,-3,-3,1
110205,1,-0.672,1,4,0.1,0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
110206,1,0.331,1,4,-0.77,-0.96,-4,-4,-4,-4,-4,-4,-4,-4,7
110207,1,-9,1,4,1.39,1.57,-3,-3,-3,-3,-3,-3,-3,-3,1
110209,1,-0.933,1,4,-0.48,-0.43,-7,-7,-7,-7,-7,-7,-7,-7,1
110210,1,-0.491,1,4,-0.52,-0.39,-3,-3,-3,-3,-3,-3,-3,-3,1
110211,1,-1.421,1,4,0.36,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
110213,1,0.143,1,4,1.06,1.24,-3,-3,-3,-3,-3,-3,-3,-3,1
110214,1,0.623,1,4,0.21,0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
110215,1,0.331,1,4,0.31,-0.14,-3,-3,-3,-3,-3,-3,-3,-3,1
110218,1,1.596,1,4,-0.11,-0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
110219,0,1.596,6,2,1.29,1.35,-3,-3,-3,-3,-3,-3,-3,-3,1
110220,1,-0.933,1,4,0.01,-0.24,-7,-7,-7,-7,-7,-7,-7,-7,1
110221,1,0.331,1,4,-0.25,-0.1,-7,-7,-7,-7,-7,-7,-7,-7,1
110222,1,0.07,1,4,-0.17,-0.06,-4,-4,-4,-4,-4,-4,-4,-4,1
110224,1,-9,1,4,0.82,0.52,-3,-3,-3,-3,-3,-3,-3,-3,1
110225,0,1.407,6,2,0.27,0.32,-4,-4,-4,-4,-4,-4,-4,-4,1
110226,1,-0.111,1,4,0.85,1.03,-4,-4,-4,-4,-4,-4,-4,-4,1
110227,1,-2.197,1,4,-0.04,-0.01,1,0,0,0,0,0,0,0,1
110228,1,1.154,1,4,0.99,1.05,-3,-3,-3,-3,-3,-3,-3,-3,1
111101,1,0.331,1,4,-0.5,-0.73,-4,-4,-4,-4,-4,-4,-4,-4,1
111102,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
111103,1,-9,1,4,-0.5,-0.42,-3,-3,-3,-3,-3,-3,-3,-3,3
111105,1,-9,1,4,-0.84,-0.71,-3,-3,-3,-3,-3,-3,-3,-3,1
111107,1,1.596,1,4,0.9,1.02,-3,-3,-3,-3,-3,-3,-3,-3,1
111108,1,-0.933,1,4,0.03,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,6
111109,1,0.331,1,4,0.61,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
111112,0,-0.933,2,1,1.04,1.06,-4,-4,-4,-4,-4,-4,-4,-4,1
111113,1,-9,1,4,0.33,0.51,0,0,0,1,0,0,0,0,1
111114,1,-9,1,4,0.65,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
111115,0,-0.933,4,2,-0.77,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
111116,1,1.596,1,4,0.52,0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
111117,0,0.577,5,2,-0.27,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,3
111118,1,1.596,1,4,0.99,0.93,-3,-3,-3,-3,-3,-3,-3,-3,10
111119,1,-9,1,4,0.18,-0.05,1,0,0,0,0,0,0,0,1
111120,1,1.596,1,4,1.13,1.31,-3,-3,-3,-3,-3,-3,-3,-3,1
111121,0,-0.152,2,2,0.47,0.66,-4,-4,-4,-4,-4,-4,-4,-4,8
111122,0,-0.933,5,3,0.55,0.73,-3,-3,-3,-3,-3,-3,-3,-3,1
111124,0,-2.009,3,2,-0.69,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
111125,0,1.407,2,3,0.7,0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
111126,1,1.596,1,4,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
111128,1,-9,1,4,1.29,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
111130,1,-9,1,4,1.29,1.35,0,0,0,0,0,0,0,1,1
111131,1,0.877,1,4,1.29,1.47,-3,-3,-3,-3,-3,-3,-3,-3,1
111132,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
111133,1,-0.933,1,4,0.36,0.11,-4,-4,-4,-4,-4,-4,-4,-4,1
111134,0,-9,2,2,-0.88,-1.05,-3,-3,-3,-3,-3,-3,-3,-3,3
111161,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
111162,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
111201,1,-9,1,4,0.21,0.36,1,0,0,0,0,0,0,0,1
111202,1,0.846,1,4,0.05,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
111203,1,1.327,1,4,-0.48,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
111204,1,-0.933,1,4,-0.21,-0.38,1,0,0,0,0,0,0,0,1
111206,1,1.596,1,4,0.01,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
111208,1,0.331,1,4,-0.3,-0.27,-4,-4,-4,-4,-4,-4,-4,-4,3
111210,1,0.893,1,4,-0.29,-0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
111211,1,0.331,1,4,0.18,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
111213,1,-0.157,1,4,1.03,1.05,-3,-3,-3,-3,-3,-3,-3,-3,1
111214,1,-9,1,4,0.94,1.13,-3,-3,-3,-3,-3,-3,-3,-3,1
111216,1,-0.933,1,4,0.11,-0.01,-4,-4,-4,-4,-4,-4,-4,-4,10
111217,1,-0.118,1,4,-1.06,-0.95,-7,-7,-7,-7,-7,-7,-7,-7,9
111218,1,-0.933,1,4,-1.07,-0.93,1,0,0,0,0,0,0,0,1
111219,1,-0.933,1,4,-1.1,-1.27,-4,-4,-4,-4,-4,-4,-4,-4,1
111220,1,-0.126,1,4,-0.43,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
111221,1,-0.68,1,4,0.41,0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
111222,1,-0.933,1,4,-0.66,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,8
112101,1,-0.745,1,4,-0.68,-0.72,-3,-3,-3,-3,-3,-3,-3,-3,1
112102,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,7
112104,1,0.331,1,4,1.12,1.3,-3,-3,-3,-3,-3,-3,-3,-3,1
112105,1,1.596,1,4,-1.01,-0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
112106,1,0.078,1,4,0,-0.27,-1,-1,-1,-1,-1,-1,-1,-1,1
112107,1,0.331,1,4,-0.91,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,1
112108,1,0.331,1,4,-1.07,-1.06,-3,-3,-3,-3,-3,-3,-3,-3,9
112109,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
112110,1,1.073,1,4,-0.41,-0.31,-3,-3,-3,-3,-3,-3,-3,-3,1
112111,1,-0.933,1,4,-0.5,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
112112,1,-9,1,4,-0.09,-0.09,-3,-3,-3,-3,-3,-3,-3,-3,1
112113,1,-0.664,1,4,0.39,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
112114,1,0.331,1,4,-0.29,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
112115,1,-2.197,1,4,0.25,0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
112116,1,0.812,1,4,0.48,0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
112118,1,-9,1,4,-0.33,-0.46,-4,-4,-4,-4,-4,-4,-4,-4,1
112120,0,-0.453,6,2,0.88,0.87,-4,-4,-4,-4,-4,-4,-4,-4,1
112122,1,0.07,1,4,-0.15,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
112123,-8,-8,-8,4,-8,-8,-4,-4,-4,-4,-4,-4,-4,-4,9
112124,1,-0.933,1,4,-1.07,-0.93,-7,-7,-7,-7,-7,-7,-7,-7,1
112162,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2
112201,0,-0.372,5,2,0.81,0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
112203,1,-0.672,1,4,1.63,1.67,-3,-3,-3,-3,-3,-3,-3,-3,1
112206,1,0.331,1,4,1.22,1.4,-3,-3,-3,-3,-3,-3,-3,-3,1
112209,1,0.601,1,4,0.59,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
112210,0,1.146,6,2,1.06,1.24,-3,-3,-3,-3,-3,-3,-3,-3,1
112211,1,1.596,1,4,0.63,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
112212,0,-9,-9,3,0.02,0.1,-7,-7,-7,-7,-7,-7,-7,-7,1
112213,1,0.331,1,4,0.6,0.68,-7,-7,-7,-7,-7,-7,-7,-7,1
112214,1,-9,1,4,1.35,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
112215,1,-9,1,4,1.61,1.65,-3,-3,-3,-3,-3,-3,-3,-3,1
112216,1,0.331,1,4,0.98,1.16,-3,-3,-3,-3,-3,-3,-3,-3,1
112218,1,0.958,1,4,1.15,1.33,-3,-3,-3,-3,-3,-3,-3,-3,1
112219,1,-1.667,1,4,1.27,1.29,-3,-3,-3,-3,-3,-3,-3,-3,1
112220,1,0.293,1,4,1.28,1.31,-3,-3,-3,-3,-3,-3,-3,-3,1
112221,1,-0.41,1,4,0.56,0.48,-3,-3,-3,-3,-3,-3,-3,-3,1
112223,1,-0.41,1,4,1.45,1.64,-3,-3,-3,-3,-3,-3,-3,-3,1
112224,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
112225,1,-0.41,1,4,1.54,1.73,-3,-3,-3,-3,-3,-3,-3,-3,1
112226,1,-9,1,4,0.01,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
112228,1,1.012,1,4,0.49,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
112229,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
112231,0,-0.933,3,2,0.33,0.51,-3,-3,-3,-3,-3,-3,-3,-3,1
112232,1,0.781,1,4,1.08,0.98,-3,-3,-3,-3,-3,-3,-3,-3,1
