STU_ID,BYSEX,BYENGLSE,BYSES1,BYSES2,BYS24F,BYGRDRPT,BYLGRRPT,BYTXMSTD,BYPISAME,BYACTCTL,F2HSSTAT
383215,2,-9,0.61,0.72,1,98,98,35.37,361.47,-9,1
383216,2,-9,-1.21,-1.16,1,98,98,39.41,392.02,-9,1
383217,1,1.596,0.23,0.36,3,98,98,52.04,506.44,-1.253,1
383218,1,-9,-0.26,-0.51,2,98,98,34.9,358.67,-9,1
383219,2,-9,0.06,-0.11,1,98,98,49.97,488.47,-9,1
383220,2,-9,-1.26,-1.09,1,98,98,38.92,387.35,-9,2
383221,2,-9,0.02,-0.07,1,98,98,40.79,405.33,-9,1
383222,2,-9,1.24,1.2,1,98,98,39.9,396.74,1.258,1
384101,2,-9,-0.74,-0.6,1,0,-3,35.57,362.7,-9,1
384102,2,-9,0.05,0.17,1,0,-3,32.85,347.58,-9,1
384103,2,1.335,0.41,0.5,1,98,98,48.36,474.72,0.859,1
384104,2,0.435,-0.86,-0.78,1,0,-3,37.93,378.19,0.84,1
384106,2,1.342,-0.37,-0.38,1,0,-3,54.19,525.94,1.449,1
384107,2,-9,0.18,0.23,1,0,-3,54.59,529.77,-9,1
384108,2,-0.08,0.03,0.05,1,0,-3,56.24,545.84,-0.757,1
384109,2,-9,-0.04,0.14,1,0,-3,50.03,488.99,-9,1
384110,2,1.596,0.05,0.1,1,0,-3,43.9,435.04,1.702,1
384111,2,1.146,-0.7,-0.65,1,0,-3,41.74,414.52,0.334,1
384112,2,1.146,-0.16,-0.14,1,98,98,45.79,452.28,-0.788,1
384113,2,-0.933,-0.17,-0.18,1,0,-3,51.85,504.76,-0.535,1
384114,2,-9,0.65,0.83,1,0,-3,56.75,550.95,-9,1
384115,2,-9,-0.24,-0.32,1,0,-3,56.17,545.13,-9,1
384116,2,-9,0.34,0.09,1,0,-3,61.8,601.72,-9,1
384117,2,0.174,-1.01,-0.92,1,98,98,55.79,541.32,-0.547,1
384118,2,-9,0.07,-0.23,1,0,-3,58.52,568.92,-9,10
384119,2,1.596,-0.37,-0.56,1,0,-3,47.41,466.57,-0.827,1
384120,2,-9,0.28,0.26,1,0,-3,42.06,417.64,-9,1
384122,2,1.596,-0.48,-0.45,1,0,-3,51.23,499.29,1.702,1
384123,2,-9,0.88,0.78,1,0,-3,70.71,664.42,-9,1
384124,2,0.331,0.14,0.04,1,0,-3,60.63,590.58,0.89,1
384201,1,0.893,0.91,1.09,1,0,-3,70.65,664.04,0.079,1
384202,2,1.596,0.6,0.69,1,0,-3,68.97,653.04,-0.516,1
384203,1,-9,0.17,-0.14,1,0,-3,56.19,545.28,-9,1
384204,1,0.331,0.53,0.71,1,98,98,54.12,525.31,0.326,1
384205,2,0.331,0.31,0.3,1,98,98,66.59,636.89,0.84,1
384206,2,0.592,-0.04,0.1,1,98,98,50.68,494.55,0.548,1
384207,2,-0.68,0.44,0.32,1,0,-3,58.34,567.07,-9,1
384208,2,-0.821,0.96,1.15,1,0,-3,60.81,592.37,-0.796,1
384209,1,-9,0.6,0.51,1,0,-3,51.93,505.48,-9,1
384212,1,1.146,1.35,1.39,1,0,-3,58.38,567.54,0.84,1
384213,1,-9,0.01,0.1,1,0,-3,61.22,596.45,-9,1
384214,1,-0.933,0.52,0.41,1,0,-3,55.69,540.4,-1.049,1
384215,2,1.596,-0.05,0.15,1,0,-3,61.94,602.8,-9,1
384216,2,0.958,0.93,0.77,1,0,-3,52.25,508.26,1.391,1
384217,2,0.331,0.89,1.08,1,98,98,51.81,504.41,-0.224,1
384218,2,-9,1.39,1.57,1,0,-3,61.75,601.31,-9,1
384219,1,0.885,0.37,0.52,1,0,-3,61.43,598.63,0.326,1
385101,1,-9,-0.01,0.14,1,0,-3,59.59,579.89,-9,1
385102,1,0.331,0.93,1.08,1,0,-3,69.4,655.9,0.326,1
385103,1,0.331,1.39,1.57,1,0,-3,68.16,647.61,0.287,1
385104,1,-0.933,0.69,0.89,1,0,-3,56.01,543.53,-9,1
385105,1,0.623,0.55,0.45,1,0,-3,64.68,623.38,1.391,1
385106,1,-0.641,0.89,1.07,1,0,-3,62.24,605.2,-1.049,1
385107,1,-9,1.4,1.3,1,1,0,62.08,603.93,-9,1
385108,-4,-4,-4,-4,-4,0,-3,61.85,603.45,-4,1
385109,1,-0.372,1.28,1.3,1,0,-3,63.48,614.6,-0.827,1
385110,1,-1.194,-0.12,-0.05,1,0,-3,50.51,493.09,0.282,1
385111,1,0.804,1.33,1.24,1,1,1,65.03,625.89,1.449,1
385112,1,0.331,1.35,1.23,1,98,98,57.92,562.81,0.326,1
385113,1,-9,1.05,1.23,1,0,-3,55.82,541.68,-9,1
385114,1,-0.111,0.21,0.3,1,0,-3,46.87,461.88,1.138,1
385115,1,-0.933,0.96,1.15,1,98,98,54.28,526.78,-1.049,1
385116,1,1.596,0.92,0.61,1,98,98,65.17,626.92,1.702,1
385117,1,1.407,1.45,1.61,1,0,-3,67.54,643.39,0.898,1
385118,1,-1.69,1.13,1.31,1,0,-3,63.72,616.39,1.196,1
385119,1,-9,0.38,0.53,-7,0,-3,58.26,566.24,-9,1
385120,1,1.146,0.23,0.38,1,0,-3,58.25,566.12,1.112,1
385121,1,1.596,0.98,0.9,1,0,-3,65.76,631.08,-9,1
385122,1,1.596,1.37,1.55,1,0,-3,61.14,595.75,-0.827,1
385123,1,0.885,1.54,1.73,1,0,-3,65.97,632.6,1.112,1
385124,1,0.354,0.52,0.4,1,0,-3,57.05,553.93,-9,1
385125,1,0.82,0.96,1.16,1,0,-3,40.37,401.31,1.151,1
385126,1,0.331,0.64,0.76,1,0,-3,55.8,541.44,0.326,1
385127,1,-9,1.36,1.48,1,0,-3,59.64,580.42,-9,1
385128,1,-9,1.07,1.25,1,0,-3,49.11,481.15,-9,1
385129,1,-0.933,0.85,0.88,1,0,-3,49.07,480.83,-1.049,6
385130,1,1.407,1.06,1.24,1,98,98,62.21,604.93,0.885,1
385131,1,0.331,1.12,0.98,1,0,-3,62.67,608.47,0.916,1
385201,2,-0.68,1.22,1.4,1,0,-3,63.61,615.54,0.859,1
385202,1,-0.933,1.28,1.46,1,0,-3,68.81,651.96,0.034,1
385203,2,-0.118,0.65,0.83,1,0,-3,62.89,610.17,-0.574,1
385204,1,1.596,1.06,1.24,1,0,-3,72.18,673.72,1.112,1
385205,2,-9,0.98,0.84,1,0,-3,66.85,638.66,-9,1
385206,-4,-4,-4,-4,-4,0,-3,59.43,579.98,-4,1
385207,2,-9,0.38,0.28,1,0,-3,63.83,617.17,-9,1
385208,1,-9,1.15,1.33,-7,0,-3,57.81,561.68,-9,1
385209,2,-0.641,0.61,0.47,1,0,-3,47.86,470.46,0.365,10
385210,2,-9,0.22,0.36,1,0,-3,51.74,503.75,-9,1
385211,2,-0.68,-0.14,-0.14,1,0,-3,54.01,524.31,0.846,1
385212,2,-0.672,-0.93,-0.82,1,0,-3,54.7,530.79,0.073,1
385213,2,-9,0.89,0.83,1,98,98,59.43,578.27,-9,1
385216,-4,-4,-4,-4,-4,0,-3,42.24,418.08,-4,10
385217,2,1.05,1.22,1.4,1,0,-3,56.62,549.57,0.548,1
385218,-4,-4,-4,-4,-4,0,-3,60.76,592.72,-4,1
385219,1,0.143,1.3,1.34,1,0,-3,54.01,524.33,0.326,1
385220,1,1.407,-1.1,-0.99,1,0,-3,58.56,569.33,1.702,1
385221,2,-9,-0.2,-0.15,1,1,2,51.24,499.44,-9,1
385222,1,-9,-0.04,0.08,1,0,-3,58.7,570.83,-9,1
385223,1,-9,-0.01,-0.16,1,0,-3,62.42,606.54,-9,1
385224,1,-0.933,0.17,0.01,1,0,-3,46.71,460.43,-1.049,1
386101,2,0.862,1.63,1.81,1,0,-3,56.2,545.39,1.404,1
386102,-4,-4,-4,-4,-4,0,-3,42.96,424.82,-4,1
386103,2,-0.933,0.34,0.38,1,0,-3,57.96,563.24,-9,1
386104,2,-0.307,0.94,0.98,1,0,-3,57.08,554.28,1.112,1
386105,2,0.893,-0.77,-0.66,1,98,98,48.26,473.85,0.091,1
386106,2,0.673,-0.34,-0.18,1,0,-3,63.02,611.15,0.326,1
386107,2,0.331,0.79,0.98,1,0,-3,55.06,534.29,0.326,1
386108,2,0.331,-0.35,-0.5,1,0,-3,44.19,437.74,1.48,1
386109,2,-9,0.75,0.79,1,0,-3,57.19,555.37,-9,1
386110,2,-0.403,0.98,1,1,0,-3,62,603.29,-0.827,1
386111,-4,-4,-4,-4,-4,0,-3,54.95,533.42,-4,1
386112,2,-0.664,0.41,0.47,1,0,-3,57.48,558.29,0.326,1
386114,2,-9,1.22,1.4,1,0,-3,54.61,529.97,-9,1
386115,2,-9,1.29,1.47,1,0,-3,46.21,456.04,-9,1
386116,2,1.335,0.36,0.35,1,0,-3,63.87,617.46,0.295,1
386117,2,0.877,0.53,0.4,1,0,-3,52.23,508.06,1.702,1
386118,2,-0.453,0.39,0.2,1,98,98,58.19,565.53,-0.396,1
386119,2,0.039,0.69,0.57,1,0,-3,61.19,596.24,0.548,1
386120,2,0.862,0.45,0.34,1,98,98,64.12,619.35,1.702,1
386121,-4,-4,-4,-4,-4,0,-3,57.01,553.96,-4,1
386122,2,-0.933,-0.46,-0.61,1,98,98,46.27,456.56,-1.03,1
386123,2,-9,0.87,0.98,2,0,-3,59.33,577.28,-9,10
386201,1,-0.23,0.11,-0.17,1,0,-3,48.96,479.84,0.034,1
386202,1,0.331,0.55,0.73,1,0,-3,62.36,606.14,1.404,1
386203,1,1.596,1.13,1.31,1,0,-3,66.17,633.93,-0.529,1
386204,1,-0.118,0.1,-0.15,1,0,-3,60.89,593.16,0.104,1
386205,1,-0.933,0.09,0.27,1,0,-3,48.92,479.49,-9,1
386206,1,0.331,1.3,1.36,1,0,-3,55.86,542.08,-1.43,1
386207,1,-9,0.14,0.14,1,0,-3,64.55,622.46,-9,1
386208,2,1.596,-0.34,-0.35,1,0,-3,50.39,492.11,-0.021,1
386209,2,-9,0.57,0.59,1,0,-3,43.91,435.13,0.015,1
386210,2,-9,-0.19,-0.08,-7,0,-3,58.99,573.7,-9,1
386211,2,-9,0.15,-0.1,1,0,-3,56.64,549.84,-0.605,1
386212,1,1.407,0.06,-0.04,1,0,-3,49.59,485.19,1.093,1
386213,1,0.773,0.31,0.33,1,0,-3,55.98,543.24,0.871,1
386214,1,-0.933,0.93,0.77,1,0,-3,61.06,594.93,-0.757,1
386215,1,-9,1.07,1.25,1,0,-3,57.29,556.39,-9,1
386216,1,-9,0.81,0.99,1,0,-3,66.03,633,-9,1
386217,1,-0.933,0.69,0.59,1,0,-3,69.34,655.47,-9,1
386219,1,-9,-0.4,-0.56,1,0,-3,59.36,577.54,-9,1
386220,2,0.585,0.8,0.86,1,0,-3,49.41,483.71,0.84,1
386221,2,0.143,1.28,1.31,1,0,-3,46.97,462.75,0.846,1
386222,2,0.893,0.48,0.67,1,0,-3,45.12,446.29,-1.138,1
386223,1,1.335,0.27,0.03,1,0,-3,48.92,479.49,-0.06,1
387101,1,-0.118,-0.11,0.08,1,0,-3,37.33,373.99,-0.516,1
387102,1,-0.933,-0.31,-0.3,1,0,-3,59.1,574.86,0.073,1
387103,1,-0.933,-0.07,-0.23,1,0,-3,40.68,404.25,-1.594,1
387104,1,-9,-0.63,-0.58,2,98,98,44.39,439.58,-9,1
387106,1,-2.197,-0.78,-1,-9,98,98,38.1,379.52,-2.424,1
387107,1,-2.197,-0.38,-0.31,1,0,-3,45.85,452.87,-2.424,1
387108,1,-0.933,-0.6,-0.6,2,98,98,36.38,367.78,-1.049,1
387109,1,-0.933,0,-0.08,1,0,-3,40.21,399.76,-0.827,1
387110,1,-9,0.11,0.23,1,0,-3,47.76,469.59,-9,1
387111,1,1.596,0.45,0.44,1,0,-3,51.36,500.42,1.112,1
387112,1,1.342,-0.26,-0.69,1,98,98,50.19,490.37,1.099,1
387113,1,-0.933,-0.28,-0.71,1,98,98,52.34,509.11,-1.341,1
387114,1,-0.852,-0.08,-0.23,1,0,-3,53.09,515.77,0.034,1
387115,1,0.331,0.1,-0.15,1,0,-3,30.39,336.33,0.326,1
387116,1,-1.164,-1.05,-1.08,1,98,98,49.11,481.1,-0.992,1
387117,1,-0.933,-0.42,-0.52,1,0,-3,53.14,516.29,0.029,1
387118,1,0.07,-0.36,-0.36,1,98,98,36.34,367.5,0.402,1
387119,1,1.596,-0.26,-0.27,1,98,98,38.04,379,1.702,1
387120,1,1.034,0.1,-0.05,1,0,-3,54.82,531.99,0.352,1
387121,1,0.412,0.29,0.48,1,1,1,48.91,479.45,1.391,1
387122,1,-9,-0.92,-0.78,1,0,-3,48.21,473.48,-9,1
387123,1,-0.453,-1.03,-1,2,98,98,33.46,350.69,0.295,1
387124,1,-1.29,-0.24,-0.15,1,0,-3,55.11,534.77,-1.049,1
387125,1,-0.933,0.34,0.07,1,98,98,37.29,373.78,-0.973,1
387126,1,-0.941,-0.58,-0.46,1,0,-3,45.79,452.28,-0.055,1
387201,1,0.592,0.96,0.98,1,0,-3,62.64,608.23,1.112,1
387202,1,-9,-0.28,-0.25,1,1,1,37.4,374.5,-9,1
387203,1,-0.672,-0.49,-0.64,1,1,1,48.57,476.52,-0.827,1
387204,1,-9,0.58,0.47,1,0,-3,53.7,521.43,-9,1
387205,1,0.688,-0.26,-0.27,1,0,-3,58,563.65,0.618,1
387206,1,-9,0.98,1.16,1,1,1,54.54,529.32,-9,1
387207,1,-0.118,0.65,0.85,1,0,-3,37.07,372.25,-0.154,1
387208,1,1.407,0.08,-0.17,1,0,-3,44.6,441.56,0.579,1
387209,1,-0.118,-0.15,-0.17,1,98,98,55.05,534.2,0.326,1
387210,1,0.07,-0.55,-0.52,1,98,98,33.27,349.7,-0.738,1
387211,1,-0.656,-0.36,-0.27,1,0,-3,54.68,530.6,-0.407,1
387213,1,1.596,1.04,1.22,1,0,-3,53.48,519.35,0.801,1
387214,1,0.331,0.15,0.14,2,98,98,51.95,505.62,0.326,10
387216,1,1.335,0.17,0.09,1,1,1,59.39,577.84,-0.321,1
387217,1,-9,0.1,-0.05,1,0,-3,33.3,349.89,-9,1
387218,1,0.893,0.6,0.32,1,0,-3,59.6,580.01,1.112,1
387220,1,1.034,0.07,-0.08,1,0,-3,51.47,501.38,1.157,1
387221,1,1.596,-0.51,-0.35,1,1,5,49.17,481.68,0.365,1
387222,1,0.331,0.04,-0.09,1,0,-3,50.85,496.04,0.326,1
387223,1,1.407,-0.32,-0.16,1,0,-3,49.72,486.38,1.702,1
388101,2,1.407,0.92,0.83,1,98,98,47.57,467.94,1.391,1
388102,1,1.034,0.84,0.59,1,0,-3,61.49,599.21,-0.574,1
388103,1,-9,0.46,0.45,1,0,-3,65.82,631.54,-9,1
388105,2,0.82,0.32,0.07,1,0,-3,52.94,514.41,-0.25,1
388106,1,-0.933,0.94,0.98,1,0,-3,67.38,642.33,-0.535,1
388107,2,0.451,1.19,1.22,1,0,-3,55.9,542.48,1.227,1
388108,2,-0.933,0.99,0.91,1,0,-3,68.69,651.14,-1.049,1
388109,-4,-4,-4,-4,-4,1,0,42.48,420.16,-4,1
388110,1,1.115,0.26,0.34,1,0,-3,65.51,629.32,-0.485,1
388111,1,-0.395,0.45,0.36,1,0,-3,58.4,567.73,0.27,1
388112,1,0.893,0.34,0.09,1,0,-3,59.9,583.09,-0.352,2
388113,1,1.407,0.55,0.14,1,0,-3,56.22,545.6,0.885,1
388114,2,-0.933,-0.01,-0.14,1,0,-3,58.16,565.2,0.326,1
388115,1,1.407,1.3,1.48,1,0,-3,55.69,540.35,0.029,1
388116,1,-9,-0.27,-0.4,1,0,-3,46.88,461.98,-9,1
388117,2,-1.122,-0.33,-0.22,2,0,-3,50.67,494.47,-1.049,1
388118,2,-0.453,0.16,0.17,1,0,-3,55.98,543.21,-2.424,1
388201,2,-2.009,0.4,0.53,1,0,-3,55.78,541.26,-0.808,1
388202,1,-0.387,0.11,0.09,1,0,-3,64.09,619.1,0.313,1
388203,2,1.05,0.22,0.34,1,0,-3,62.12,604.21,0.548,1
388204,2,1.596,-0.23,-0.11,1,0,-3,49.39,483.5,0.068,1
388205,2,-0.633,-0.02,0,1,0,-3,58.15,565.18,0.752,1
388206,1,-0.745,0.69,0.53,1,0,-3,51.04,497.65,-1.049,1
388208,1,0.005,-0.37,-0.28,1,0,-3,53.24,517.19,-0.219,1
388209,1,-0.672,-0.69,-0.6,1,0,-3,58.34,567.04,-1.049,1
388210,1,-9,0.55,0.57,-7,0,-3,53.67,521.14,-9,1
388211,2,0.512,-0.16,-0.24,1,0,-3,23.85,315.98,0.034,1
388213,2,1.154,-0.14,-0.28,1,0,-3,66.34,635.16,-0.041,1
388214,1,-0.672,0.37,0.14,1,0,-3,54.56,529.43,0.929,1
388215,2,-9,0.94,0.82,1,0,-3,69.11,653.96,0.859,1
388216,1,-0.933,0.16,0.01,1,0,-3,37.8,377.28,-1.049,1
389101,1,1.596,0.86,0.97,1,0,-3,64.4,621.34,0.801,1
389102,1,0.331,0.99,1.03,1,0,-3,65.83,631.57,0.029,1
389104,1,-9,0.38,0.29,-7,0,-3,47.33,465.84,-9,1
389106,2,-9,1.2,1.38,1,0,-3,60.27,586.92,-9,1
389107,1,1.596,-0.38,-0.32,2,1,0,61.04,594.7,-0.738,2
389108,1,-9,0.61,0.3,1,98,98,52.07,506.64,-9,1
389109,1,-9,0.45,0.51,1,1,1,53,514.99,-9,1
389110,2,0.846,0.89,1.04,1,0,-3,54.05,524.69,0.801,1
389111,1,-9,0.2,0.39,1,0,-3,47.45,466.95,-9,6
389114,2,1.138,0.96,1.09,1,0,-3,61.8,601.72,0.801,1
389201,1,-0.483,0.35,0.4,1,0,-3,58.84,572.25,-0.459,1
389202,-4,-4,-4,-4,-4,0,-3,57.49,558.67,-4,1
389203,2,-0.933,1.21,1.24,1,0,-3,51.38,500.65,-1.341,1
389204,2,-1.194,0.58,0.71,1,0,-3,45.15,446.56,0.326,1
389205,2,-0.933,0.65,0.83,1,0,-3,46.95,462.61,-0.529,1
389206,2,0.331,0.32,0.43,1,0,-3,59.69,580.94,0.034,1
389207,2,-0.418,0.13,0.1,1,0,-3,53.32,517.89,1.404,1
389208,2,1.146,0.27,0.02,1,0,-3,60.69,591.13,-0.002,1
389210,2,0.07,0.85,0.73,1,0,-3,47.88,470.64,-0.238,1
389211,2,1.596,0.32,0.24,1,0,-3,59.84,582.46,1.702,1
389212,2,0.331,1.06,1.24,1,0,-3,54.69,530.69,0.326,1
389213,2,-0.118,1.39,1.57,1,0,-3,52.13,507.24,0.307,1
389214,2,-0.118,1.46,1.64,1,0,-3,60.11,585.27,0.89,1
389215,2,-0.372,0.52,0.4,1,0,-3,52.42,509.8,-0.224,1
389216,2,0.585,0.27,0.31,1,0,-3,57.49,558.41,-0.263,1
389217,2,0.143,-0.45,-0.36,1,0,-3,58.62,570,1.702,1
389218,2,1.407,1.2,1.24,1,0,-3,61.1,595.28,0.567,1
389219,2,-0.41,0.89,1.02,1,0,-3,59.24,576.37,-0.179,1
389220,2,-0.491,0.78,0.82,1,0,-3,48.83,478.72,1.404,1
389221,2,-0.41,-0.33,-0.28,1,0,-3,63.73,616.46,0.326,1
390101,2,0.797,-1.08,-0.95,1,1,2,40.45,402.07,0.079,1
390102,2,-0.664,0.06,0.05,1,0,-3,55,533.72,-1.652,1
390103,2,-1.486,-0.35,-0.66,1,98,98,54.34,527.41,-2.424,1
390104,2,-1.122,-0.11,-0.02,1,0,-3,53.65,520.96,1.391,1
390105,2,-9,0.04,0.2,1,0,-3,56.79,551.34,1.702,1
390106,2,1.304,1.05,1.23,1,0,-3,57.91,562.64,0.548,1
390107,2,-0.868,-0.69,-0.6,1,0,-3,59.23,576.21,0.846,1
390108,2,0.078,0.04,0.01,1,0,-3,49.89,487.75,-1.088,1
390109,2,1.596,0.6,0.5,1,0,-3,54.84,532.15,1.702,1
390110,2,-0.437,0.27,0.13,1,0,-3,56.33,546.66,-0.891,3
390111,2,-9,0.55,0.47,1,98,98,49.51,484.54,1.702,1
390112,2,-9,-0.92,-0.82,1,98,98,53.34,518.13,0.801,1
390113,2,-0.68,-0.08,-0.23,1,0,-3,47.47,467.06,0.402,1
390114,2,-0.118,1.08,0.97,1,0,-3,55.88,542.25,0.871,1
390115,2,-1.091,0.89,0.91,1,0,-3,56.31,546.56,1.112,1
390116,2,1.089,0.55,0.73,1,0,-3,53.07,515.66,0.243,1
390117,2,-1.202,0.41,0.33,1,0,-3,54.76,531.4,-1.98,1
390118,2,0.52,1.58,1.69,1,0,-3,55.09,534.57,-0.143,1
390120,2,-0.933,-0.38,-0.31,1,98,98,38.72,385.48,-0.459,1
390121,2,-0.372,0.44,0.41,1,0,-3,48.36,474.75,1.157,1
390122,2,0.696,1.06,1.24,1,0,-3,54.28,526.85,1.391,1
390123,2,0.52,1.14,1.27,1,0,-3,55.08,534.44,0.587,1
390124,2,-0.933,0.56,0.74,1,0,-3,63.21,612.59,0.015,1
390202,1,-0.933,1.26,1.14,1,0,-3,61.83,601.97,0.326,1
390203,2,0.055,0.5,0.42,1,0,-3,59.24,576.35,1.449,1
390204,2,-1.194,1.04,1.22,1,0,-3,48.9,479.37,-0.459,1
390205,2,-2.197,1.45,1.64,1,0,-3,65.44,628.8,-0.738,1
390206,2,1.596,0.82,0.95,1,0,-3,53.75,521.84,1.391,1
390207,2,-0.222,0.02,0.07,1,98,98,54.34,527.35,-0.516,1
390208,2,-0.933,0.79,0.89,1,0,-3,53.19,516.7,1.449,1
390209,1,0.331,0.69,0.57,1,0,-3,50.6,493.88,1.112,10
390210,2,-0.933,0.18,0.3,1,0,-3,65.85,631.69,-0.188,1
390211,2,1.304,0.54,0.66,1,0,-3,51.98,505.92,0.859,1
390212,1,-0.641,-0.25,-0.25,1,98,98,48.47,475.69,0.574,1
390213,2,-2.009,0.85,0.73,1,0,-3,58.81,571.92,-1.049,1
390214,1,0.039,0.72,0.55,1,0,-3,62.04,603.6,1.404,1
390215,1,-0.664,1.08,0.97,1,0,-3,44.97,444.93,-1.049,1
390216,1,-0.214,0.73,0.46,1,98,98,56.51,548.51,-0.827,1
390217,2,-0.745,1.08,0.97,1,98,98,63.26,612.95,-0.796,1
390218,2,-0.933,0.65,0.67,1,0,-3,60.69,591.15,0.326,1
390219,-4,-4,-4,-4,-4,0,-3,54.71,531.79,-4,1
390220,1,1.596,0.94,1.13,1,0,-3,61.82,601.86,0.859,1
390221,1,-9,0.67,0.7,1,0,-3,54.55,529.37,-9,1
391101,1,-0.933,1.43,1.47,1,0,-3,49.22,482.12,-1.049,1
391102,1,0.331,0.19,-0.06,1,0,-3,55.69,540.41,0.326,1
391103,1,-0.118,1.39,1.57,1,0,-3,62.24,605.15,-9,1
391104,1,-0.933,1.8,1.91,1,0,-3,59.1,574.88,0.357,1
391105,1,-0.933,0.54,0.67,1,0,-3,53.19,516.77,-1.049,1
391106,1,-0.852,0.6,0.51,1,0,-3,56.96,553.07,0.015,1
391107,1,0.688,0.99,0.72,1,0,-3,57.05,553.95,1.702,1
391108,1,1.327,0.89,1.02,1,0,-3,62.89,610.13,0.504,1
391109,1,0.781,0.75,0.75,1,0,-3,54.62,530.08,-0.002,1
391110,1,0.078,1.06,1.24,1,0,-3,54.59,529.8,0.801,1
391111,1,0.331,1.37,1.48,1,0,-3,75.4,692.57,0.579,1
391112,1,0.331,0.77,0.77,1,0,-3,66.23,634.39,0.637,1
391113,-4,-4,-4,-4,-4,0,-3,57.13,554.95,-4,1
391114,1,0.893,0.81,0.99,1,0,-3,56.44,547.85,-1.119,1
391115,1,0.331,0.42,0.3,1,0,-3,69.04,653.49,1.702,1
391116,1,-0.118,0.8,0.83,1,0,-3,59.08,574.66,1.41,1
391117,1,-0.046,0.75,0.59,1,0,-3,51.3,499.93,0.073,1
391119,1,-1.944,-0.6,-0.51,1,0,-3,59.59,579.89,-2.424,1
391120,1,-1.202,0.75,0.5,1,0,-3,58.14,565.01,-0.149,1
391121,1,-0.745,0.23,0.14,1,0,-3,60.51,589.27,0.326,1
391122,1,0.331,-0.31,-0.2,1,0,-3,50.79,495.51,0.326,1
391123,1,-0.641,0.91,1.09,1,0,-3,58.83,572.07,-0.574,1
391124,1,1.115,1.01,0.85,1,0,-3,51.64,502.9,-1.049,1
391201,1,-0.933,0.58,0.61,1,98,98,51.43,501.09,-0.738,1
391202,2,-9,-0.82,-0.7,-7,98,98,53.96,523.82,-9,1
391203,2,0.331,1.22,1.4,1,0,-3,56.45,547.92,0.326,1
391204,1,-9,-0.86,-0.75,1,1,1,42.88,425.43,-9,1
391205,1,-0.68,0.19,0.29,1,0,-3,55.44,537.98,0.034,1
391206,2,-9,-1.16,-1.32,1,98,98,48.92,479.49,-9,1
391207,1,1.034,1.01,1.2,1,0,-3,66.1,633.47,0.048,1
391208,1,1.05,0.25,0,1,0,-3,43.1,427.52,-0.471,1
391209,2,-0.933,0.85,0.73,1,98,98,54.44,528.35,-0.224,1
391210,1,-0.933,0.77,0.62,1,98,98,41.04,407.82,-1.049,1
391213,1,-1.463,0.4,-0.04,1,0,-3,49.96,488.41,-1.652,1
391214,1,0.52,1.04,1.06,1,0,-3,60.02,584.34,0.326,1
391215,1,-0.118,-0.61,-0.61,1,0,-3,47.84,470.27,-9,1
391216,1,-0.933,1.11,0.95,1,0,-3,39.01,388.24,-1.049,10
391218,2,0.331,0.25,0,1,0,-3,38.46,382.95,0.326,1
391219,1,-0.933,-1.32,-1.2,1,1,1,55.21,535.7,-1.049,1
391220,-4,-4,-4,-4,-4,0,-3,49.26,482.37,-4,1
391221,2,0.331,0.14,0.22,1,0,-3,54.95,533.23,0.326,1
391222,1,-0.933,-0.33,-0.25,1,0,-3,52.43,509.85,-1.049,1
391223,2,-9,-0.03,-0.2,1,0,-3,60.36,587.75,-9,1
391224,2,1.304,-0.78,-0.67,1,98,98,56.45,547.86,0.548,1
391225,1,1.596,1.02,0.9,1,0,-3,63.44,614.31,1.41,1
391226,2,0.143,0.55,0.12,1,0,-3,62.28,605.45,0.326,1
392101,1,-9,1.08,0.81,1,0,-3,48.72,477.84,-9,1
392102,2,1.407,0.46,0.32,1,98,98,53.8,522.36,0.84,1
392103,2,0.331,-0.12,-0.12,1,0,-3,49.62,485.52,1.449,1
392104,1,-9,0.37,0.36,1,0,-3,57.76,561.12,-9,1
392106,1,1.596,0.97,1.01,1,0,-3,55.21,535.72,0.326,1
392107,1,0.42,1.3,1.48,2,0,-3,51.4,500.82,-0.041,1
392108,2,0.623,1.14,1.32,1,98,98,48.15,472.93,0.326,1
392109,2,-9,1.15,1.33,1,0,-3,60.31,587.3,-9,1
392110,1,-0.672,-0.28,-0.19,1,0,-3,41.12,408.54,-0.188,1
392111,1,-0.103,1.21,1.24,2,0,-3,48.11,472.56,0.56,1
392112,1,1.596,0.86,0.77,1,0,-3,59.13,575.16,1.702,1
392113,1,-9,1.37,1.39,1,0,-3,53.91,523.38,-9,1
392114,2,-9,1.35,1.39,1,0,-3,41.77,414.8,-9,1
392115,2,-1.383,1.39,1.57,1,0,-3,57.25,555.93,0.566,1
392116,2,0.039,-0.07,-0.01,1,0,-3,44.35,439.24,-9,1
392117,1,-9,0.65,0.78,1,0,-3,48.92,479.49,-9,1
392201,2,1.089,-1.19,-1.02,1,0,-3,55.46,538.13,1.08,10
392202,1,-9,-0.11,-0.01,1,0,-3,52.62,511.52,-9,1
392203,2,-1.091,0.71,0.89,1,0,-3,55.39,537.42,0.27,1
392204,2,-0.925,1.28,1.31,1,0,-3,52.75,512.73,-0.757,1
392205,2,0.331,1.31,1.49,1,0,-3,52.78,513.04,0.015,1
392206,2,-1.383,0.35,0.47,1,0,-3,58.49,568.62,-0.131,1
392207,2,-0.372,0.66,0.41,1,0,-3,55.06,534.28,-0.188,1
